ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO
575,LIK,XIV,P5d,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,11.36,4.19,Main,,,,,,,,,,,20.46,20.46,21.59,21.59,4.16,2.28,,N
576,LIK,XIV,P5d,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,TRAPEZOIDAL,ResidualFacetWithBulb,No,12.89,3.57,Main,,,,,,,,,,,29.76,29.76,28.9,24.31,3.69,5.34,,N
577,LIK,XIV,P5d,,,Tuff,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,17.85,,13.66,,2.11,0.78,,N
578,LIK,XIV,P5d,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,9.32,4.64,Main,,,,,,,,,,,10.84,10.84,14.3,14.3,2.26,0.5,,N
579,LIK,XIV,P5d,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.67,1.5,Main,,,,,,,,,,,9.5,9.17,15.52,12.41,0.88,0.23,,N
580,LIK,XIV,P5d,,,Tuff,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,16.55,,12.36,,2.29,0.47,,Y
581,LIK,XIV,P5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.91,,4.59,,1.21,0.05,,N
58,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.71,,6.77,,0.67,0.06,,N
582,LIK,XIV,P5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.96,,6.93,,0.87,0.08,,N
583,LIK,XIV,P5c,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,CIRCULAR,NotPrepared,No,5.93,1.44,,,,,,,,,,,,9.46,,10.11,,2.41,0.28,,N
584,LIK,XIV,P5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,20.94,,15.9,,5.21,1.33,,N
585,LIK,XIV,P5c,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,7.24,1.05,Main,,,,,,,,,,,7.28,6.44,9.05,8.83,0.96,0.08,,N
586,LIK,XIV,P5c,,,Tuff,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,15.68,3.71,,,,,,,,,,,,16.65,,22.85,,2.69,0.74,,N
587,LIK,XIV,P5c,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,CIRCULAR,NotPrepared,No,3.3,1.23,Main,,,,,,,,,,,12.62,12.07,13.1,13.1,2.13,0.37,,N
588,LIK,XIV,P5c,,,Siltstone,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,13.97,,6.16,,1.28,0.12,,N
589,LIK,XIV,P5c,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,6.46,2.71,Main,,,,,,,,,,,37.9,37.91,16.7,16.27,5.1,2.75,,N
590,LIK,XIV,P5c,,,Hornfels,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,10.06,1.67,,,,,,,,,,,,21.5,,20.84,,3.63,1.09,,N
591,LIK,XIV,P5c,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.87,3.85,Main,,,,,,,,,,,11.93,11.99,13.34,10.89,5.02,0.69,,N
59,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,4.65,0.48,,,,,,,,,,,,11.58,,11.27,,0.51,0.12,,N
592,LIK,XIV,P5c,,,Quartzite,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.43,,16.05,,3.62,0.68,,N
593,LIK,XIV,P5c,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,23.99,8.35,Main,,,,,,,,,,,37.85,19.95,40.93,35.9,5.25,6.61,,N
594,LIK,XIV,P5c,,,Quartzite,40-60%,Cobble,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,KITE,,,,,,,,,,,,,,,,27.76,,47.4,,10.44,12,,N
595,LIK,XIV,O5d,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.57,3.62,Main,,,,,,,,,,,13.83,13.83,11.27,11.27,7.02,1.82,,N
596,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.8,,6.36,,1.5,0.08,,N
597,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,2.29,0.58,Main,,,,,,,,,,,9.56,9.56,10.44,10.43,1.47,0.17,,N
598,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,6.36,,16.05,,1.37,0.16,,N
599,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,8.31,2.57,Main,,,,,,,,,,,11.36,11.3,14.24,13.71,3.68,0.51,,N
600,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,29,,16.31,,7.38,3.26,,N
601,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,17.03,6.64,Main,,,,,,,,,,,5.69,5.69,17.56,17.56,3.88,0.78,,N
6,LIK,XVII,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.01,0.82,Main,,,,,,,,,,,15.31,15.33,6.84,5.72,0.79,0.08,,N
60,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,2.61,1.4,,,,,,,,,,,,10.44,,6.72,,1.5,0.15,,N
602,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,20.38,,13.71,,2.71,0.77,,N
603,LIK,XIV,O5d,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Crushed,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,26.99,7.19,Main,,,,,,,,,,,16.39,8.72,34.12,29.89,2.46,2,,N
604,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,Indeterminate,No,7.04,2.9,Main,,,,,,,,,,,19,18.98,21.92,16.39,2.86,1.32,,N
605,LIK,XIV,O5d,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,KITE,NotPrepared,No,3.4,1.57,Main,,,,,,,,,,,12.76,11.05,9.42,9.42,1.16,0.18,,N
606,LIK,XIV,O5d,,,Tuff,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,KITE,Indeterminate,No,8.14,1.02,,,,,,,,,,,,14.65,,10.14,,1.14,0.18,,N
607,LIK,XIV,O5d,,,Tuff,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,8.66,2.71,,,,,,,,,,,,7.94,,10.49,,1.65,0.23,,N
608,LIK,XIV,O5d,,,Tuff,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,8.47,5.46,Main,,,,,,,,,,,11.8,9.87,12.52,10.96,4.25,0.9,,N
609,LIK,XIV,O5d,,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,13.96,,8.83,,4.08,0.4,,N
610,LIK,XIV,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.37,5.05,Main,,,,,,,,,,,20.59,20.17,16.33,16.33,4.64,2,,N
611,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,12.35,,17.8,,2.45,0.52,,N
61,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,ResidualFacetWithBulb,No,3.56,1.79,,,,,,,,,,,,7.17,,14.89,,1.58,0.32,,N
612,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,12.81,,18.15,,2.94,0.78,,N
613,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,3.7,0.81,Main,,,,,,,,,,,6.81,7.65,11.32,10.35,1.34,0.11,,N
614,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,8.08,,7.15,,2.75,0.13,,N
615,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.3,,4.4,,1.4,0.09,,N
616,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,3.4,1.09,,,,,,,,,,,,6.54,,14.44,,3.1,0.31,,N
617,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,Yes,8.22,2.2,,,,,,,,,,,,12.68,,15.18,,1.77,0.55,,N
618,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,6.35,2.35,,,,,,,,,,,,24.86,,13.72,,2.64,1.02,,N
619,LIK,XIV,O5a,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,234,,,,,,,,,4.75,6.5,5.44,1.99,2.38,2.54,1,,,,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,,,,,,,,,,,16.39,13.44,8.34,6.65,1.07,0.29,,Y
620,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,11.28,3.4,Main,,,,,,,,,,,25.34,21.73,29.11,26.74,3.15,2.35,,N
621,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,9.17,4.49,Main,,,,,,,,,,,33.25,33.25,14.96,14.95,4.06,3.32,,N
62,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,18.34,,7.34,,3.48,0.44,,N
622,LIK,XIV,O5a,,,Opaline/CCS,40-60%,Cobble,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,1.84,0.72,,,,,,,,,,,,11.56,,9.51,,1.86,0.28,,N
623,LIK,XIV,O5a,,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,40.94,,15.04,,4.89,2.59,,N
624,LIK,XIV,O5a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.43,2.35,Main,,,,,,,,,,,9.5,9.5,5.55,5.55,2.33,0.08,,N
625,LIK,XIV,O5a,,,Hornfels,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.21,1.25,,,,,,,,,,,,9.2,,12.94,,1.13,0.23,,N
626,LIK,XIV,O5a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,12.85,5.81,Main,,,,,,,,,,,14.45,10.69,32,32,3.1,1.85,,N
627,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.12,1.07,Main,,,,,,,,,,,13.84,12.44,5.6,5.6,1.29,0.08,,N
628,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,8.08,,17.42,,1.11,0.08,,N
629,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.25,,17.23,,1.09,0.27,,N
630,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,1.63,0.88,,,,,,,,,,,,13.12,,5.91,,1,0.07,,N
631,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.65,1.6,,,,,,,,,,,,11.24,,6.28,,1.72,0.17,,N
63,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,SQUARE,,,,,,,,,,,,,,,,19.17,,14.49,,3.28,1.08,,N
632,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.89,1.14,,,,,,,,,,,,9.88,,12.75,,2.5,0.29,,N
633,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.68,0.66,Main,,,,,,,,,,,11.67,11.53,3.78,3.78,1.03,0.06,,N
634,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.36,1,,,,,,,,,,,,9.96,,10.95,,1.1,0.19,,N
635,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.72,,17.77,,1.29,0.2,,N
636,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.62,,9.05,,2.4,0.36,,N
637,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.21,0.64,Main,,,,,,,,,,,11.03,11.03,6.52,5.79,1.56,0.09,,N
638,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,2.95,1.14,Main,,,,,,,,,,,14.08,11.43,10.96,9.28,1.59,0.18,,N
639,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,5.34,,16.87,,1.57,0.1,,N
640,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.2,1.71,Main,,,,,,,,,,,13.4,11.85,8.16,8.15,2.04,0.27,,N
641,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.33,1.59,,,,,,,,,,,,12.22,,7.06,,2.99,0.25,,N
64,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,10.07,3.9,,,,,,,,,,,,15.74,,16.73,,1.59,0.63,,N
642,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,ResidualFacetWithBulb,No,5.46,2.47,Main,,,,,,,,,,,13.91,12.9,13.21,13.2,3.09,0.77,,N
643,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6,2,Main,,,,,,,,,,,13.6,10.93,10.17,10.17,1.54,0.3,,N
644,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,5.98,1.51,Main,,,,,,,,,,,10.77,9.63,9.65,8.5,1.17,0.2,,N
645,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.96,,12.84,,0.94,0.07,,N
646,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.49,0.82,Main,,,,,,,,,,,11.7,10.89,6.49,5.88,1.5,0.16,,N
647,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,16.26,,7.53,,3.56,0.36,,N
648,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.01,1.11,,,,,,,,,,,,21.18,,16.57,,2.89,1.07,,N
649,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,FacetWithBulb,No,7.81,0.92,Main,,,,,,,,,,,6.11,5.73,11.37,8.88,0.95,0.08,,N
650,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,4.74,,12.38,,2.65,0.19,,N
651,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.69,,13.88,,1.43,0.18,,N
65,LIK,XVII,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RHOMBUS,,,,,,,,,,,,,,,,13.08,,8.41,,1.45,0.21,,N
652,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,7.11,1.43,Main,,,,,,,,,,,12.47,12.47,7.12,6.25,3.73,0.28,,N
653,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,2.45,0.77,,,,,,,,,,,,8.48,,10.94,,1.64,0.18,,N
654,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.31,2.39,Main,,,,,,,,,,,6.81,6.81,12.73,12.73,3.57,0.28,,N
655,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.63,,11.51,,1.38,0.13,,N
656,LIK,XIV,O5a,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,6.68,2.5,Main,,,,,,,,,,,13.58,13.57,7.03,5.5,2.34,0.22,,N
657,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,11.2,3.26,,,,,,,,,,,,12.07,,16.67,,4.2,0.97,,N
658,LIK,XIV,O5a,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,10.69,1.69,,,,,,,,,,,,9.41,,12.31,,1.35,0.16,,N
